end_time,mean_3_days,mean_5_days,mean_7_days,change_cons_3_5,change_cons_3_7,max_temp,min_temp,mean_temp,median_temp,range_temp,diff_cons_now_1_day,diff_cons_now_2_day,diff_cons_now_3_day,diff_cons_now_4_day,diff_cons_now_5_day,diff_cons_now_6_day,diff_cons_now_7_day,diff_cons_now_8_day,diff_cons_now_9_day,diff_cons_now_10_day,diff_max_temp_now_1_day,diff_max_temp_now_2_day,diff_max_temp_now_3_day,diff_max_temp_now_4_day,diff_max_temp_now_5_day,diff_max_temp_now_6_day,diff_max_temp_now_7_day,diff_max_temp_now_8_day,diff_max_temp_now_9_day,diff_min_temp_now_1_day,diff_min_temp_now_2_day,diff_min_temp_now_3_day,diff_min_temp_now_4_day,diff_min_temp_now_5_day,diff_min_temp_now_6_day,diff_min_temp_now_7_day,diff_min_temp_now_8_day,diff_min_temp_now_9_day,diff_mean_temp_now_1_day,diff_mean_temp_now_2_day,diff_mean_temp_now_3_day,diff_mean_temp_now_4_day,diff_mean_temp_now_5_day,diff_mean_temp_now_6_day,diff_mean_temp_now_7_day,diff_mean_temp_now_8_day,diff_mean_temp_now_9_day
2017-10-07 06:00:00,0.051367,0.04422,0.047857,0.007147,0.00351,9,8,8.857143,9,1,-0.0201,-0.0335,-0.0134,0.0134,0,-0.0469,-0.0402,-0.0268,-0.0536,0,-2,-4,-6,-6,-8,-10,-8,-8,-10,1,0,-1,-2,0,2,0,-1,-3,-0.541667,-2.291667,-3.458333,-3.583333,-3.958333,-3.666667,-3.458333,-4.5,-6.166667
2017-10-08 06:00:00,0.055833,0.05628,0.047857,-0.000447,0.007976,10,7,8.428571,8,3,0.0469,0.0268,0.0134,0.0335,0.0603,0.0469,0,0.0067,0.0201,-0.0067,-3,-1,-3,-5,-5,-7,-9,-7,-7,3,2,1,0,-1,1,3,1,0,0.416667,0.458333,-1.291667,-2.458333,-2.583333,-2.958333,-2.666667,-2.458333,-3.5
2017-10-09 06:00:00,0.0536,0.05628,0.049771,-0.00268,0.003829,11,9,10,10,2,-0.0335,0.0134,-0.0067,-0.0201,0,0.0268,0.0134,-0.0335,-0.0268,-0.0134,-1,-2,0,-2,-4,-4,-6,-8,-6,4,4,3,2,1,0,2,4,2,1.166667,1.416667,1.458333,-0.291667,-1.458333,-1.583333,-1.958333,-1.666667,-1.458333
2017-10-10 06:00:00,0.058067,0.05226,0.0536,0.005807,0.004467,7,5,5.857143,6,2,0,-0.0335,0.0134,-0.0067,-0.0201,0,0.0268,0.0134,-0.0335,-0.0268,-4,-5,-6,-4,-6,-8,-8,-10,-12,2,0,0,-1,-2,-3,-4,-2,0,-1.916667,-2.833333,-2.583333,-2.541667,-4.291667,-5.458333,-5.583333,-5.958333,-5.666667
2017-10-11 06:00:00,0.0335,0.04288,0.047857,-0.00938,-0.014357,7,4,5.428571,5,3,-0.0402,-0.0402,-0.0737,-0.0268,-0.0469,-0.0603,-0.0402,-0.0134,-0.0268,-0.0737,-6,-4,-5,-6,-4,-6,-8,-8,-10,2,2,0,0,-1,-2,-3,-4,-2,-1.583333,-1.916667,-2.833333,-2.583333,-2.541667,-4.291667,-5.458333,-5.583333,-5.958333
2017-10-12 06:00:00,0.029033,0.04288,0.043071,-0.013847,-0.014038,13,12,12.714286,13,1,0.0268,-0.0134,-0.0134,-0.0469,0,-0.0201,-0.0335,-0.0134,0.0134,0,0,0,2,1,0,2,0,-2,-2,9,8,8,6,6,5,4,3,2,3.958333,4.416667,4.083333,3.166667,3.416667,3.458333,1.708333,0.541667,0.416667
2017-10-13 06:00:00,0.029033,0.03618,0.042114,-0.007147,-0.013081,13,12,12.857143,13,1,0.0134,0.0402,0,0,-0.0335,0.0134,-0.0067,-0.0201,0,0.0268,-2,0,0,2,1,0,2,0,-2,1,9,8,8,6,6,5,4,3,-0.541667,3.958333,4.416667,4.083333,3.166667,3.416667,3.458333,1.708333,0.541667
2017-10-14 06:00:00,0.035733,0.03216,0.041157,0.003573,-0.005424,11,10,10.857143,11,1,-0.0201,-0.0067,0.0201,-0.0201,-0.0201,-0.0536,-0.0067,-0.0268,-0.0402,-0.0201,-4,-4,-2,-2,0,-1,-2,0,-2,0,-1,7,6,6,4,4,3,2,-1.541667,-2.541667,1.958333,2.416667,2.083333,1.166667,1.416667,1.458333,-0.291667
2017-10-15 06:00:00,0.024567,0.02278,0.029671,0.001787,-0.005105,13,11,12.285714,12,2,-0.0268,-0.0469,-0.0335,-0.0067,-0.0469,-0.0469,-0.0804,-0.0335,-0.0536,-0.067,-1,-2,-2,0,0,2,1,0,2,4,2,1,9,8,8,6,6,5,1.458333,0.458333,-0.541667,3.958333,4.416667,4.083333,3.166667,3.416667,3.458333
2017-10-16 06:00:00,0.035733,0.03752,0.034457,-0.001787,0.001276,15,14,14.571429,15,1,0.0804,0.0536,0.0335,0.0469,0.0737,0.0335,0.0335,0,0.0469,0.0268,-2,1,0,0,2,2,4,3,2,4,6,4,3,11,10,10,8,8,0,3.458333,2.458333,1.458333,5.958333,6.416667,6.083333,5.166667,5.416667
2017-10-17 06:00:00,0.042433,0.0402,0.034457,0.002233,0.007976,13,9,11.285714,11,4,-0.0335,0.0469,0.0201,0,0.0134,0.0402,0,0,-0.0335,0.0134,-4,-4,-1,-2,-2,0,0,2,1,0,2,4,2,1,9,8,8,6,-1.708333,-2,1.458333,0.458333,-0.541667,3.958333,4.416667,4.083333,3.166667
2017-10-18 06:00:00,0.0603,0.04154,0.041157,0.01876,0.019143,12,11,11.571429,12,1,0.0067,-0.0268,0.0536,0.0268,0.0067,0.0201,0.0469,0.0067,0.0067,-0.0268,-8,-5,-5,-2,-3,-3,-1,-1,1,3,-1,1,3,1,0,8,7,7,-2.083333,-2.708333,-3,0.458333,-0.541667,-1.541667,2.958333,3.416667,3.083333
2017-10-19 06:00:00,0.042433,0.04154,0.0402,0.000893,0.002233,13,8,10.571429,11,5,-0.0268,-0.0201,-0.0536,0.0268,0,-0.0201,-0.0067,0.0201,-0.0201,-0.0201,-7,-7,-4,-4,-1,-2,-2,0,0,2,4,0,2,4,2,1,9,8,-1.541667,-1.083333,-1.708333,-2,1.458333,0.458333,-0.541667,3.958333,4.416667
2017-10-20 06:00:00,0.029033,0.04288,0.034457,-0.013847,-0.005424,10,8,9.142857,9,2,-0.0201,-0.0469,-0.0402,-0.0737,0.0067,-0.0201,-0.0402,-0.0268,0,-0.0402,-5,-10,-10,-7,-7,-4,-5,-5,-3,2,-1,1,-3,-1,1,-1,-2,6,-1.666667,-4.541667,-4.083333,-4.708333,-5,-1.541667,-2.541667,-3.541667,0.958333
2017-10-21 06:00:00,0.024567,0.03484,0.036371,-0.010273,-0.011805,11,11,11,11,0,0.0335,0.0134,-0.0134,-0.0067,-0.0402,0.0402,0.0134,-0.0067,0.0067,0.0335,-5,-4,-9,-9,-6,-6,-3,-4,-4,3,3,0,2,-2,0,2,0,-1,-0.791667,-0.666667,-3.541667,-3.083333,-3.708333,-4,-0.541667,-1.541667,-2.541667
2017-10-22 06:00:00,0.0268,0.03216,0.041157,-0.00536,-0.014357,12,8,10.571429,11,4,-0.0067,0.0268,0.0067,-0.0201,-0.0134,-0.0469,0.0335,0.0067,-0.0134,0,-4,-4,-3,-8,-8,-5,-5,-2,-3,1,4,4,1,3,-1,1,3,1,-0.333333,0.208333,0.333333,-2.541667,-2.083333,-2.708333,-3,0.458333,-0.541667
2017-10-23 06:00:00,0.037967,0.02948,0.035414,0.008487,0.002552,10,10,10,10,0,0.0067,0,0.0335,0.0134,-0.0134,-0.0067,-0.0402,0.0402,0.0134,-0.0067,-4,-6,-6,-5,-10,-10,-7,-7,-4,2,-1,2,2,-1,1,-3,-1,1,-1.541667,-2.333333,-1.791667,-1.666667,-4.541667,-4.083333,-4.708333,-5,-1.541667
2017-10-24 06:00:00,0.051367,0.0402,0.0402,0.011167,0.011167,10,9,9.571429,10,1,0.0402,0.0469,0.0402,0.0737,0.0536,0.0268,0.0335,0,0.0804,0.0536,-3,-4,-6,-6,-5,-10,-10,-7,-7,2,2,-1,2,2,-1,1,-3,-1,-0.5,-1.541667,-2.333333,-1.791667,-1.666667,-4.541667,-4.083333,-4.708333,-5
2017-10-25 06:00:00,0.084867,0.06566,0.051686,0.019207,0.033181,9,6,7.857143,8,3,0.0536,0.0938,0.1005,0.0938,0.1273,0.1072,0.0804,0.0871,0.0536,0.134,-3,-4,-5,-7,-7,-6,-11,-11,-8,2,1,1,-2,1,1,-2,0,-4,-0.75,-1.5,-2.541667,-3.333333,-2.791667,-2.666667,-5.541667,-5.083333,-5.708333
2017-10-26 06:00:00,0.071467,0.05762,0.047857,0.013847,0.02361,13,11,12,12,2,-0.134,-0.0804,-0.0402,-0.0335,-0.0402,-0.0067,-0.0268,-0.0536,-0.0469,-0.0804,1,1,0,-1,-3,-3,-2,-7,-7,7,6,5,5,2,5,5,2,4,3.208333,3.25,2.5,1.458333,0.666667,1.208333,1.333333,-1.541667,-1.083333
2017-10-27 06:00:00,0.044667,0.05092,0.0469,-0.006253,-0.002233,11,10,10.571429,11,1,0,-0.134,-0.0804,-0.0402,-0.0335,-0.0402,-0.0067,-0.0268,-0.0536,-0.0469,-5,-1,-1,-2,-3,-5,-5,-4,-9,0,5,4,3,3,0,3,3,0,-2.333333,1.208333,1.25,0.5,-0.541667,-1.333333,-0.791667,-0.666667,-3.541667
2017-10-28 06:00:00,0.017867,0.0536,0.048814,-0.035733,-0.030948,11,10,10.571429,11,1,0.0536,0.0536,-0.0804,-0.0268,0.0134,0.0201,0.0134,0.0469,0.0268,0,-2,-5,-1,-1,-2,-3,-5,-5,-4,1,0,5,4,3,3,0,3,3,-0.333333,-2.333333,1.208333,1.25,0.5,-0.541667,-1.333333,-0.791667,-0.666667
2017-10-29 06:00:00,0.0469,0.05494,0.056471,-0.00804,-0.009571,9,8,8.571429,9,1,0.0335,0.0871,0.0871,-0.0469,0.0067,0.0469,0.0536,0.0469,0.0804,0.0603,-2,-4,-7,-3,-3,-4,-5,-7,-7,2,-1,-2,3,2,1,1,-2,1,-0.541667,-2.333333,-4.333333,-0.791667,-0.75,-1.5,-2.541667,-3.333333,-2.791667
2017-10-30 06:00:00,0.058067,0.03484,0.055514,0.023227,0.002552,11,6,8.857143,10,5,-0.0536,-0.0201,0.0335,0.0335,-0.1005,-0.0469,-0.0067,0,-0.0067,0.0268,1,0,-2,-5,-1,-1,-2,-3,-5,3,4,1,0,5,4,3,3,0,1.541667,1.458333,-0.333333,-2.333333,1.208333,1.25,0.5,-0.541667,-1.333333
2017-10-31 06:00:00,0.0603,0.0469,0.052643,0.0134,0.007657,5,4,4.857143,5,1,0.0268,-0.0268,0.0067,0.0603,0.0603,-0.0737,-0.0201,0.0201,0.0268,0.0201,-6,-5,-6,-8,-11,-7,-7,-8,-9,-1,-3,-2,-5,-6,-1,-2,-3,-3,-2.833333,-4.458333,-4.541667,-6.333333,-8.333333,-4.791667,-4.75,-5.5,-6.541667
2017-11-01 06:00:00,0.064767,0.067,0.047857,-0.002233,0.01691,4,2,3.285714,3,2,0.0402,0.067,0.0134,0.0469,0.1005,0.1005,-0.0335,0.0201,0.0603,0.067,-3,-7,-6,-7,-9,-12,-8,-8,-9,1,-2,-4,-3,-6,-7,-2,-3,-4,-1.333333,-3.833333,-5.458333,-5.541667,-7.333333,-9.333333,-5.791667,-5.75,-6.5
2017-11-02 06:00:00,0.064767,0.06298,0.052643,0.001787,0.012124,8,8,8,8,0,-0.067,-0.0268,0,-0.0536,-0.0201,0.0335,0.0335,-0.1005,-0.0469,-0.0067,0,1,-3,-2,-3,-5,-8,-4,-4,6,5,2,0,1,-2,-3,2,1,2.166667,2.666667,0.166667,-1.458333,-1.541667,-3.333333,-5.333333,-1.791667,-1.75
2017-11-03 06:00:00,0.058067,0.0536,0.058386,0.004467,-0.000319,10,9,9.142857,9,1,0.0067,-0.0603,-0.0201,0.0067,-0.0469,-0.0134,0.0402,0.0402,-0.0938,-0.0402,-2,2,3,-1,0,-1,-3,-6,-2,2,8,7,4,2,3,0,-1,4,0.333333,4.166667,4.666667,2.166667,0.541667,0.458333,-1.333333,-3.333333,0.208333
2017-11-04 06:00:00,0.044667,0.05896,0.059343,-0.014293,-0.014676,9,9,9,9,0,0.0201,0.0268,-0.0402,0,0.0268,-0.0268,0.0067,0.0603,0.0603,-0.0737,-1,-3,1,2,-2,-1,-2,-4,-7,0,1,7,6,3,1,2,-1,-2,-0.333333,-0.666667,3.166667,3.666667,1.166667,-0.458333,-0.541667,-2.333333,-4.333333
2017-11-05 06:00:00,0.035733,0.04824,0.047857,-0.012507,-0.012124,7,5,6.142857,6,2,-0.0536,-0.0335,-0.0268,-0.0938,-0.0536,-0.0268,-0.0804,-0.0469,0.0067,0.0067,-3,-3,-5,-1,0,-4,-3,-4,-6,2,-2,-1,5,4,1,-1,0,-3,-1.333333,-2.333333,-2.666667,1.166667,1.666667,-0.833333,-2.458333,-2.541667,-4.333333
2017-11-06 06:00:00,0.042433,0.0402,0.051686,0.002233,-0.009252,7,7,7,7,0,0.0536,0,0.0201,0.0268,-0.0402,0,0.0268,-0.0268,0.0067,0.0603,-3,-3,-3,-5,-1,0,-4,-3,-4,2,2,-2,-1,5,4,1,-1,0,-0.5,-1.333333,-2.333333,-2.666667,1.166667,1.666667,-0.833333,-2.458333,-2.541667
2017-11-07 06:00:00,0.035733,0.04154,0.048814,-0.005807,-0.013081,8,8,8,8,0,-0.0201,0.0335,-0.0201,0,0.0067,-0.0603,-0.0201,0.0067,-0.0469,-0.0134,-4,-2,-2,-2,-4,0,1,-3,-2,1,3,3,-1,0,6,5,2,0,-1.208333,0.5,-0.333333,-1.333333,-1.666667,2.166667,2.666667,0.166667,-1.458333
2017-11-08 06:00:00,0.078167,0.0603,0.0536,0.017867,0.024567,0,-1,-0.714286,-1,1,0.0938,0.0737,0.1273,0.0737,0.0938,0.1005,0.0335,0.0737,0.1005,0.0469,-10,-12,-10,-10,-10,-12,-8,-7,-11,0,-7,-5,-5,-9,-8,-2,-3,-6,-6.5,-9.208333,-7.5,-8.333333,-9.333333,-9.666667,-5.833333,-5.333333,-7.833333
2017-11-09 06:00:00,0.118367,0.08442,0.074657,0.033947,0.04371,8,7,7.428571,7,1,0.0469,0.1407,0.1206,0.1742,0.1206,0.1407,0.1474,0.0804,0.1206,0.1474,-1,-2,-4,-2,-2,-2,-4,0,1,9,8,1,3,3,-1,0,6,5,3.708333,1.5,-1.208333,0.5,-0.333333,-1.333333,-1.666667,2.166667,2.666667
2017-11-10 06:00:00,0.118367,0.09112,0.074657,0.027247,0.04371,6,5,5.142857,5,1,-0.1407,-0.0938,0,-0.0201,0.0335,-0.0201,0,0.0067,-0.0603,-0.0201,-2,-3,-4,-6,-4,-4,-4,-6,-2,0,7,6,-1,1,1,-3,-2,4,-1.166667,1.708333,-0.5,-3.208333,-1.5,-2.333333,-3.333333,-3.666667,0.166667
2017-11-11 06:00:00,0.096033,0.09246,0.075614,0.003573,0.020419,7,6,6.142857,6,1,0.0268,-0.1139,-0.067,0.0268,0.0067,0.0603,0.0067,0.0268,0.0335,-0.0335,0,-1,-2,-3,-5,-3,-3,-3,-5,2,1,8,7,0,2,2,-2,-1,1.375,-0.166667,2.708333,0.5,-2.208333,-0.5,-1.333333,-2.333333,-2.666667
2017-11-12 06:00:00,0.055833,0.09648,0.083271,-0.040647,-0.027438,5,4,4.285714,4,1,-0.0067,0.0201,-0.1206,-0.0737,0.0201,0,0.0536,0,0.0201,0.0268,-2,-2,-3,-4,-5,-7,-5,-5,-5,0,0,-1,6,5,-2,0,0,-4,-1.333333,-0.625,-2.166667,0.708333,-1.5,-4.208333,-2.5,-3.333333,-4.333333
2017-11-13 06:00:00,0.0603,0.0804,0.082314,-0.0201,-0.022014,3,2,2.285714,2,1,-0.0067,-0.0134,0.0134,-0.1273,-0.0804,0.0134,-0.0067,0.0469,-0.0067,0.0134,-3,-4,-4,-5,-6,-7,-9,-7,-7,0,-2,-2,-3,4,3,-4,-2,-2,-1.5,-3.333333,-2.625,-4.166667,-1.291667,-3.5,-6.208333,-4.5,-5.333333
2017-11-14 06:00:00,0.062533,0.05896,0.0871,0.003573,-0.024567,3,3,3,3,0,0.0201,0.0134,0.0067,0.0335,-0.1072,-0.0603,0.0335,0.0134,0.067,0.0134,-2,-3,-4,-4,-5,-6,-7,-9,-7,1,0,-2,-2,-3,4,3,-4,-2,-0.25,-1.5,-3.333333,-2.625,-4.166667,-1.291667,-3.5,-6.208333,-4.5
2017-11-15 06:00:00,0.064767,0.06432,0.077529,0.000447,-0.012762,2,-2,0,0,4,-0.0067,0.0134,0.0067,0,0.0268,-0.1139,-0.067,0.0268,0.0067,0.0603,-6,-3,-4,-5,-5,-6,-7,-8,-10,-1,0,-1,-3,-3,-4,3,2,-5,-2.375,-1.25,-2.5,-4.333333,-3.625,-5.166667,-2.291667,-4.5,-7.208333
2017-11-16 06:00:00,0.0469,0.05092,0.051686,-0.00402,-0.004786,7,6,6.285714,6,1,-0.067,-0.0737,-0.0536,-0.0603,-0.067,-0.0402,-0.1809,-0.134,-0.0402,-0.0603,0,-1,2,1,0,0,-1,-2,-3,9,4,5,4,2,2,1,8,7,4.041667,2.625,3.75,2.5,0.666667,1.375,-0.166667,2.708333,0.5
2017-11-17 06:00:00,0.031267,0.04422,0.049771,-0.012953,-0.018505,6,4,5.428571,6,2,0.0268,-0.0402,-0.0469,-0.0268,-0.0335,-0.0402,-0.0134,-0.1541,-0.1072,-0.0134,-1,-1,-2,1,0,-1,-1,-2,-3,2,8,3,4,3,1,1,0,7,-0.291667,3.041667,1.625,2.75,1.5,-0.333333,0.375,-1.166667,1.708333
2017-11-18 06:00:00,0.0402,0.05226,0.0536,-0.01206,-0.0134,7,5,6.428571,7,2,0.067,0.0938,0.0268,0.0201,0.0402,0.0335,0.0268,0.0536,-0.0871,-0.0402,-1,0,0,-1,2,1,0,0,-1,3,3,9,4,5,4,2,2,1,0,0.708333,4.041667,2.625,3.75,2.5,0.666667,1.375,-0.166667
2017-11-19 06:00:00,0.0536,0.04556,0.050729,0.00804,0.002871,3,2,2.571429,3,1,-0.0536,0.0134,0.0402,-0.0268,-0.0335,-0.0134,-0.0201,-0.0268,0,-0.1407,-5,-5,-4,-4,-5,-2,-3,-4,-4,0,-1,-1,5,0,1,0,-2,-2,-2.708333,-4,-3.291667,0.041667,-1.375,-0.25,-1.5,-3.333333,-2.625
2017-11-20 06:00:00,0.069233,0.0469,0.0536,0.022333,0.015633,4,4,4,4,0,0.0335,-0.0201,0.0469,0.0737,0.0067,0,0.0201,0.0134,0.0067,0.0335,-1,-4,-4,-3,-3,-4,-1,-2,-3,2,1,0,0,6,1,2,1,-1,0.541667,-1.708333,-3,-2.291667,1.041667,-0.375,0.75,-0.5,-2.333333
2017-11-21 06:00:00,0.064767,0.06298,0.054557,0.001787,0.01021,3,0,1.714286,2,3,0.0067,0.0402,-0.0134,0.0536,0.0804,0.0134,0.0067,0.0268,0.0201,0.0134,-2,-2,-5,-5,-4,-4,-5,-2,-3,1,1,0,-1,-1,5,0,1,0,-0.916667,-0.458333,-2.708333,-4,-3.291667,0.041667,-1.375,-0.25,-1.5
2017-11-22 06:00:00,0.064767,0.06566,0.050729,-0.000893,0.014038,3,1,1.857143,2,2,-0.0402,-0.0335,0,-0.0536,0.0134,0.0402,-0.0268,-0.0335,-0.0134,-0.0201,-1,-2,-2,-5,-5,-4,-4,-5,-2,3,1,1,0,-1,-1,5,0,1,0.833333,-0.916667,-0.458333,-2.708333,-4,-3.291667,0.041667,-1.375,-0.25
2017-11-23 06:00:00,0.0536,0.05494,0.056471,-0.00134,-0.002871,4,3,3.857143,4,1,0,-0.0402,-0.0335,0,-0.0536,0.0134,0.0402,-0.0268,-0.0335,-0.0134,0,0,-1,-1,-4,-4,-3,-3,-4,3,4,2,2,1,0,0,6,1,0.75,1.833333,0.083333,0.541667,-1.708333,-3,-2.291667,1.041667,-0.375
2017-11-24 06:00:00,0.037967,0.0536,0.057429,-0.015633,-0.019462,6,4,4.857143,5,2,-0.0067,-0.0067,-0.0469,-0.0402,-0.0067,-0.0603,0.0067,0.0335,-0.0335,-0.0402,-3,2,2,1,1,-2,-2,-1,-1,3,5,6,4,4,3,2,2,8,-0.458333,2.75,3.833333,2.083333,2.541667,0.291667,-1,-0.291667,3.041667
2017-11-25 06:00:00,0.035733,0.04556,0.048814,-0.009827,-0.013081,11,7,8.571429,8,4,0,-0.0067,-0.0067,-0.0469,-0.0402,-0.0067,-0.0603,0.0067,0.0335,-0.0335,-1,2,7,7,6,6,3,3,4,7,8,10,11,9,9,8,7,7,2.833333,4.541667,7.75,8.833333,7.083333,7.541667,5.291667,4,4.708333
2017-11-26 06:00:00,0.0402,0.0402,0.050729,0,-0.010529,4,2,3.714286,4,2,0.0201,0.0201,0.0134,0.0134,-0.0268,-0.0201,0.0134,-0.0402,0.0268,0.0536,-8,-8,-5,0,0,-1,-1,-4,-4,0,0,1,3,4,2,2,1,0,-3.541667,-4.166667,-2.458333,0.75,1.833333,0.083333,0.541667,-1.708333,-3
2017-11-27 06:00:00,0.035733,0.03618,0.043071,-0.000447,-0.007338,3,2,2.428571,2,1,-0.0335,-0.0134,-0.0134,-0.0201,-0.0201,-0.0603,-0.0536,-0.0201,-0.0737,-0.0067,-2,-9,-9,-6,-1,-1,-2,-2,-5,1,-1,-1,0,2,3,1,1,0,-0.625,-4.541667,-5.166667,-3.458333,-0.25,0.833333,-0.916667,-0.458333,-2.708333
2017-11-28 06:00:00,0.044667,0.0402,0.0402,0.004467,0.004467,4,4,4,4,0,0.0402,0.0067,0.0268,0.0268,0.0201,0.0201,-0.0201,-0.0134,0.0201,-0.0335,0,-1,-8,-8,-5,0,0,-1,-1,2,2,0,0,1,3,4,2,2,0.791667,0.375,-3.541667,-4.166667,-2.458333,0.75,1.833333,0.083333,0.541667
2017-11-29 05:00:00,0.0335,0.03752,0.037329,-0.00402,-0.003829,5,4,4.666667,5,1,-0.0402,0,-0.0335,-0.0134,-0.0134,-0.0201,-0.0201,-0.0603,-0.0536,-0.0201,0,1,0,-7,-7,-4,1,1,0,2,3,3,3,1,2,4,5,3,1.166667,1.75,1.333333,-2.166667,-3.375,-1.541667,1.625,2.916667,1.125
2017-12-01 06:00:00,0.098267,0.0737,0.062214,0.024567,0.036052,5,3,4,4,2,0.1943,0.1541,0.1943,0.1608,0.1809,0.1809,0.1742,0.1742,0.134,0.1407,-1,0,1,0,-7,-7,-4,1,1,2,2,3,3,0,1,2,4,5,0,1.125,1.833333,1.333333,-2.875,-2.958333,-1.333333,1.875,2.75
2017-12-02 06:00:00,0.1005,0.07638,0.067,0.02412,0.0335,1,0,0.428571,0,1,-0.1474,0.0469,0.0067,0.0469,0.0134,0.0335,0.0335,0.0268,0.0268,-0.0134,0,-4,-5,-4,-3,-4,-11,-11,-8,3,2,-3,-2,-1,-1,-3,-3,-2,1.25,-1.25,-4.083333,-2.833333,-2.208333,-2.625,-6.541667,-7.166667,-5.458333
2017-12-03 06:00:00,0.129533,0.0938,0.077529,0.035733,0.052005,1,-1,0.285714,1,2,0.0402,-0.1072,0.0871,0.0469,0.0871,0.0536,0.0737,0.0737,0.067,0.067,-3,0,-4,-5,-4,-3,-4,-11,-11,1,3,2,-3,-2,-1,-1,-3,-3,-0.625,1.25,-1.25,-4.083333,-2.833333,-2.208333,-2.625,-6.541667,-7.166667
2017-12-04 06:00:00,0.0804,0.09514,0.079443,-0.01474,0.000957,0,-2,-1.428571,-2,2,-0.0402,0,-0.1474,0.0469,0.0067,0.0469,0.0134,0.0335,0.0335,0.0268,-2,-4,-1,-5,-6,-5,-4,-5,-12,1,0,2,1,-4,-3,-2,-2,-4,-1.041667,-1.625,0.25,-2.25,-5.083333,-3.833333,-3.208333,-3.625,-7.541667
2017-12-05 06:00:00,0.109433,0.12194,0.098586,-0.012507,0.010848,3,1,1.571429,1,2,0.0871,0.0469,0.0871,-0.0603,0.134,0.0938,0.134,0.1005,0.1206,0.1206,1,1,-1,2,-2,-3,-2,-1,-2,5,4,3,5,4,-1,0,1,1,3.166667,1.958333,1.375,3.25,0.75,-2.083333,-0.833333,-0.208333,-0.625
2017-12-06 06:00:00,0.0737,0.07906,0.089971,-0.00536,-0.016271,1,-2,-0.714286,-1,3,-0.1541,-0.067,-0.1072,-0.067,-0.2144,-0.0201,-0.0603,-0.0201,-0.0536,-0.0335,-4,-1,-1,-3,0,-4,-5,-4,-3,1,3,2,1,3,2,-3,-2,-1,-1.25,1.166667,-0.041667,-0.625,1.25,-1.25,-4.083333,-2.833333,-2.208333
2017-12-07 06:00:00,0.064767,0.0737,0.092843,-0.008933,-0.028076,7,6,6.857143,7,1,0.0402,-0.1139,-0.0268,-0.067,-0.0268,-0.1742,0.0201,-0.0201,0.0201,-0.0134,0,2,5,5,3,6,2,1,2,9,7,9,8,7,9,8,3,4,2.708333,4.75,7.166667,5.958333,5.375,7.25,4.75,1.916667,3.166667
2017-12-08 06:00:00,0.049133,0.0737,0.077529,-0.024567,-0.028395,7,7,7,7,0,0.067,0.1072,-0.0469,0.0402,0,0.0402,-0.1072,0.0871,0.0469,0.0871,0,0,2,5,5,3,6,2,1,1,9,7,9,8,7,9,8,3,0.458333,2.708333,4.75,7.166667,5.958333,5.375,7.25,4.75,1.916667
2017-12-09 06:00:00,0.067,0.07102,0.075614,-0.00402,-0.008614,5,5,5,5,0,-0.0536,0.0134,0.0536,-0.1005,-0.0134,-0.0536,-0.0134,-0.1608,0.0335,-0.0067,-2,-2,-2,0,3,3,1,4,0,1,-1,7,5,7,6,5,7,6,-0.875,-1.541667,0.708333,2.75,5.166667,3.958333,3.375,5.25,2.75
2017-12-10 06:00:00,0.071467,0.05092,0.067957,0.020547,0.00351,1,0,0.714286,1,1,0,-0.0536,0.0134,0.0536,-0.1005,-0.0134,-0.0536,-0.0134,-0.1608,0.0335,-5,-6,-6,-6,-4,-1,-1,-3,0,0,-3,-5,3,1,3,2,1,3,-3,-4.875,-5.541667,-3.291667,-1.25,1.166667,-0.041667,-0.625,1.25
2017-12-11 06:00:00,0.062533,0.067,0.069871,-0.004467,-0.007338,2,0,1.428571,2,2,0.0268,0.0268,-0.0268,0.0402,0.0804,-0.0737,0.0134,-0.0268,0.0134,-0.134,-1,-4,-5,-5,-5,-3,0,0,-2,2,1,-2,-4,4,2,4,3,2,0.583333,-2,-3.875,-4.541667,-2.291667,-0.25,2.166667,0.958333,0.375
2017-12-12 06:00:00,0.069233,0.0737,0.058386,-0.004467,0.010848,2,-1,0.285714,1,3,-0.0067,0.0201,0.0201,-0.0335,0.0335,0.0737,-0.0804,0.0067,-0.0335,0.0067,0,-1,-4,-5,-5,-5,-3,0,0,4,2,1,-2,-4,4,2,4,3,1.916667,0.583333,-2,-3.875,-4.541667,-2.291667,-0.25,2.166667,0.958333
2017-12-13 06:00:00,0.089333,0.07504,0.074657,0.014293,0.014676,6,5,5.428571,5,1,0.0402,0.0335,0.0603,0.0603,0.0067,0.0737,0.1139,-0.0402,0.0469,0.0067,1,4,3,0,-1,-1,-1,1,4,7,8,6,5,2,0,8,6,8,3.833333,5.916667,4.583333,2,0.125,-0.541667,1.708333,3.75,6.166667
2017-12-14 06:00:00,0.104967,0.08978,0.0871,0.015187,0.017867,2,0,1.285714,1,2,0.0134,0.0536,0.0469,0.0737,0.0737,0.0201,0.0871,0.1273,-0.0268,0.0603,-5,-3,0,-1,-4,-5,-5,-5,-3,2,3,4,2,1,-2,-4,4,2,-1.708333,-0.166667,1.916667,0.583333,-2,-3.875,-4.541667,-2.291667,-0.25
